uniqueID,x,y,long,lat,Slope,Aspect,CAC,CEC,CLA,SAN,SIL,WAT,mean.SWI,Hydric,Floodplain,totalPPT,MeanTEMP,direction
2051,419560.8328,420571.2844,-90.0505602997785,40.1336939997783,0,NA,0,7.73251247406006,8.83743858337402,81.0477828979492,10.1147785186768,25.4500007629395,10.69110394,No,No,890.8006311,11.51076712,NS
2050,419517.7983,419784.6476,-90.0502840177885,40.1265846919966,0,NA,0,8.5985221862793,9.72167491912842,77.236457824707,13.0418720245361,20.2299995422363,10.71119595,No,No,890.8006311,11.51076712,NS
2049,419474.7637,418998.0108,-90.0500078003108,40.1194753001484,0,NA,0,7.73251247406006,8.83743858337402,81.0477828979492,10.1147785186768,25.4500007629395,10.63047981,No,No,897.7209563,11.46710103,NS
2048,419400.9891,418206.2911,-90.050085009095,40.1122966424969,0,NA,0,21.921501159668,27.5849990844727,12.414999961853,60,39.6500015258789,10.41454411,Yes,Yes,897.7209563,11.46710103,NS
2047,419327.2145,417414.5714,-90.0501622000085,40.1051178997267,7.62766599655151,233.130096435547,0,21.5634994506836,27.1299991607666,12.8699998855591,60,40.060001373291,4.76439476,Yes,Yes,897.7209563,11.46710103,W
2046,419256.4328,416594.7031,-90.0501766581926,40.0976881212907,0,NA,0,24.480920791626,31,10,59,31.6900005340576,10.07570839,Yes,Yes,897.7209563,11.46710103,NS
2045,419194.1408,415797.8295,-90.0501149001374,40.0904716004659,0,NA,0,24.208553314209,30.1381587982178,10.0065793991089,59.8552627563477,26.3700008392334,10.62632465,Yes,Yes,897.7209563,11.46710103,NS
2044,419120.3852,414990.3461,-90.0501762576718,40.0831507940546,0,NA,0,21.0256652832031,25.097225189209,14.6270456314087,60.2757301330566,28.9684009552002,10.30595112,Yes,Yes,897.7209563,11.46710103,NS
2043,419046.6297,414182.8628,-90.0502375996643,40.0758298997562,0,NA,0,14.6896553039551,20.6206893920898,16.0689659118652,63.3103446960449,41.2999992370605,10.30595112,No,Yes,899.0430568,11.54105176,NS
2042,418965.2566,413383.2646,-90.0503954682256,40.068574043741,0,NA,0,14.6896553039551,20.6206893920898,16.0689659118652,63.3103446960449,41.2999992370605,6.328590393,No,Yes,899.0430568,11.54105176,NS
