uniqueID,x,y,long,lat,Slope,Aspect,CAC,CEC,CLA,SAN,SIL,WAT,mean.SWI,Hydric,Floodplain,totalPPT,MeanTEMP,direction
1303,737082.6277,196362.3997,-86.2376637223413,38.2841758899821,8.68156623840332,195.255111694336,0,9.79166698455811,26.5100860595703,16.5681819915771,56.9217338562012,24.8150005340576,6.606980801,No,No,1128.537246,12.85337387,S
1302,737026.6515,195569.2203,-86.2379643082693,38.2769764219076,13.349739074707,253.610458374023,0,20.8468894958496,23.7315635681152,34.009952545166,42.2584838867188,14.9637498855591,5.092547417,No,Yes,1128.537246,12.85337387,W
1301,736971.5089,194762.299,-86.2382495538281,38.269652719339,9.61445426940918,341.565063476562,0,20.8468894958496,23.7315635681152,34.009952545166,42.2584838867188,14.9637498855591,6.200408459,No,Yes,1128.537246,12.85337387,N
1300,736916.3663,193955.3776,-86.2385347341518,38.2623289043418,5.51600933074951,213.690063476562,0,23.4807033538818,43.4996147155762,8.10076141357422,48.3996238708496,15.5215291976929,7.178668976,No,No,1128.537246,12.85337387,S
1299,736861.5237,193158.4707,-86.2388206748981,38.255095744331,0,NA,0.423260014,22.15875156,42.27350263,9.204288954,48.52221031,19.31373023,12.84874439,No,Yes,1128.537246,12.85337387,NS
1298,736806.6812,192361.5638,-86.239106549982,38.2478624753821,3.0662887096405,270,0,22.5596771240234,44.7779426574707,7.72645282745361,47.49560546875,17.4139995574951,7.617918968,No,No,1127.595466,13.02466679,W
1297,736744.528,191555.6085,-86.2394715175914,38.2405447120277,21.3276863098145,84.0938568115234,2.59999990463257,31.0840854644775,39.7960510253906,5.93251895904541,54.271427154541,10.2926664352417,5.93771553,No,No,1127.595466,13.02466679,E
1296,736682.3749,190749.6533,-86.2398364008053,38.2332268374164,6.83044052124023,116.565048217773,0,21.51735496521,48.0007400512695,5.37955665588379,46.6197052001953,29.0575008392334,6.295668602,No,No,1127.595466,13.02466679,E
1295,736622.6352,189952.7859,-86.2401776536255,38.2259919447489,2.42498207092285,71.5650482177734,0,21.51735496521,48.0007400512695,5.37955665588379,46.6197052001953,29.0575008392334,6.470689774,No,No,1127.595466,13.02466679,E
1294,736561.826,189157.5337,-86.2405316471909,38.2187712059605,1.08500325679779,315,0,11.144474029541,14.6477632522583,19.2590789794922,66.0931549072266,31.8652000427246,6.918716908,No,No,1127.595466,13.02466679,N
1293,736499.7466,188349.2919,-86.2408944832599,38.2114323185437,1.53424298763275,270,0,21.92311668396,49.672981262207,6.6656641960144,43.6613540649414,19.9983997344971,6.214860916,No,No,1127.595466,13.02466679,W
1292,736437.6671,187541.0502,-86.2412572374929,38.2040933188374,2.42498207092285,341.565063476562,0,19.0452976226807,31.5380668640137,17.527214050293,50.9347190856934,21.5296001434326,5.363212109,No,No,1128.320329,13.16306391,N
