uniqueID,x,y,long,lat,Slope,Aspect,CAC,CEC,CLA,SAN,SIL,WAT,mean.SWI,Hydric,Floodplain,totalPPT,MeanTEMP,direction
7077,870030.0228,576089.9116,-84.8106473926827,41.7462103003711,1.53424298763275,270,10.7763156890869,16.8914470672607,31.1842098236084,30.3618412017822,38.4539489746094,15.4700002670288,6.457056046,Yes,No,885.2732026,9.025141026,W
7076,869995.5112,574493.2672,-84.810689196917,41.7318259131462,1.53424298763275,90,10.7763156890869,16.8914470672607,31.1842098236084,30.3618412017822,38.4539489746094,15.4700002670288,6.497132778,Yes,No,885.2732026,9.025141026,E
7075,869957.4965,552126.3883,-84.8059396551495,41.5303697758371,0,NA,8.74569988250732,20.2630500793457,37.7586517333984,17.8061008453369,44.4352493286133,25.582799911499,10.94764805,Yes,No,894.307485,9.462874547,NS
7074,869955.7676,549066.2847,-84.8052507611597,41.5028042419136,2.42498207092285,288.434936523438,7.81578969955444,22.3190784454346,36.9605255126953,18.2763156890869,44.7631568908691,16.4799995422363,6.519752502,Yes,No,894.307485,9.462874547,W
7073,869954.0773,553736.4234,-84.8063541993533,41.5448718779488,0,NA,13.2138500213623,19.3381996154785,34.290599822998,24.4974002838135,41.2120018005371,17.8038005828857,10.19572639,Yes,No,896.0867615,9.377676382,NS
7072,869951.7648,547458.5967,-84.8049261108298,41.4883211827279,3.0662887096405,180,7.81578969955444,22.3190784454346,36.9605255126953,18.2763156890869,44.7631568908691,16.4799995422363,7.157170296,Yes,No,891.2658238,9.520889446,S
7071,869948.3467,550670.7167,-84.8057115515854,41.5172557004367,1.08500325679779,315,0.657894730567932,27.4934215545654,46.3881568908691,6.76973676681519,46.8421058654785,22.3599987030029,6.67380619,Yes,No,894.307485,9.462874547,N
7070,869947.8237,545837.9574,-84.8045978786832,41.473721185126,1.08500325679779,45,13.4117002487183,19.1316604614258,34.1671485900879,22.5447006225586,43.2881507873535,17.9556007385254,6.617266655,Yes,No,891.2658238,9.520889446,E
7069,869938.198,544237.6769,-84.8043424957625,41.4593033177864,1.08500325679779,315,13.4117002487183,19.1316604614258,34.1671485900879,22.5447006225586,43.2881507873535,17.9556007385254,9.803299904,Yes,No,891.2658238,9.520889446,N
7068,869929.4351,542641.682,-84.8040779108219,41.4449239323416,1.08500325679779,45,12.79155662,23.80846855,33.62284412,21.90770988,41.57897479,19.178477,10.77908134,No,No,887.0725105,9.558958442,E
7067,869928.6588,555357.1545,-84.8070349378355,41.5594662051081,3.0662887096405,360,13.2138500213623,19.3381996154785,34.290599822998,24.4974002838135,41.2120018005371,17.8038005828857,6.624526978,Yes,No,896.0867615,9.377676382,N
7066,869916.133,572876.0692,-84.8112650097472,41.7172483130046,3.0662887096405,90,14.8545503616333,15.3895902633667,34.3587493896484,21.8568000793457,43.7844505310059,19.6932010650635,6.119008064,Yes,No,889.1537224,8.978450539,E
7065,869915.9873,558571.5855,-84.8079337426089,41.5884172126349,0,NA,2.43864989280701,14.3917503356934,21.4418506622314,35.680549621582,42.8776016235352,31.8612003326416,10.95940208,Yes,Yes,899.596249,9.23751909,NS
7064,869907.4219,556969.1401,-84.8076638725273,41.5739822080361,0,NA,14.8900003433228,19.3761005401611,35.6930503845215,23.9389991760254,40.3679504394531,17.2523994445801,10.071064,Yes,No,898.0736233,9.339147072,NS
7063,869901.5828,571252.0018,-84.8110605759841,41.702619929743,5.40953350067139,81.8699035644531,8.74569988250732,20.2630500793457,37.7586517333984,17.8061008453369,44.4352493286133,25.582799911499,5.930744171,Yes,No,894.6739175,9.054071964,E
7062,869892.6762,560192.6719,-84.8085901751848,41.6030142724928,1.08500325679779,45,1.96969699859619,9.38787841796875,13.4121208190918,62.7939376831055,23.7939395904541,13.1899995803833,6.833778381,No,No,899.596249,9.23751909,E
7061,869683.727,569736.4179,-84.8133220097829,41.6889326509136,3.0662887096405,360,14.8900003433228,19.3761005401611,35.6930503845215,23.9389991760254,40.3679504394531,17.2523994445801,7.206569672,Yes,No,894.6739175,9.054071964,N
7060,869675.2073,568128.4284,-84.8130485571711,41.6744496019909,1.53424298763275,270,12.6790504455566,19.4822998046875,34.3871002197266,21.4251499176025,44.1877517700195,19.5130996704102,6.904797077,Yes,No,894.6739175,9.054071964,W
7059,869656.1948,566522.6877,-84.8129016547568,41.6599846990379,0,NA,12.6790504455566,19.4822998046875,34.3871002197266,21.4251499176025,44.1877517700195,19.5130996704102,10.4128828,Yes,No,898.7966725,9.162519951,NS
7058,869641.7343,564909.5145,-84.8126984854028,41.6454533861068,3.25190258026123,45,7.24240016937256,17.5643501281738,18.2051029205322,52.6143798828125,29.1805152893066,35.117000579834,8.451558113,Yes,No,898.7966725,9.162519951,E
7057,869630.2006,563278.6805,-84.812456193601,41.6307632515057,3.0662887096405,180,13.6066246032715,5.69717025756836,5.93602180480957,84.5630111694336,9.5009651184082,13.9033336639404,10.34220123,No,No,898.7966725,9.162519951,S
7056,869614.0713,561670.0352,-84.8122742939124,41.6162718819517,2.42498207092285,108.434951782227,14.5009002685547,9.55548000335693,21.4011993408203,38.540699005127,40.0581016540527,16.9974002838135,7.730696678,Yes,No,899.596249,9.23751909,E
7055,869227.2264,576880.9796,-84.8204790974268,41.7531930948085,0,NA,0.193596065044403,2.35173964500427,3.16115760803223,93.1581649780273,3.68067479133606,20.1086006164551,6.366089344,Yes,No,883.8465214,8.940251432,NS
7054,869224.1875,576110.807,-84.8203346258186,41.7462569930434,1.08500325679779,225,0.193596065044403,2.35173964500427,3.16115760803223,93.1581649780273,3.68067479133606,20.1086006164551,8.813041687,No,No,889.1537224,8.978450539,W
7053,869205.7093,575305.9248,-84.8203675185357,41.7390055403113,0,NA,11.8924627304077,44.3066787719727,3.69148945808411,83.0851058959961,10.0319147109985,39.8993988037109,11.37345314,Yes,Yes,889.1537224,8.978450539,NS
7052,869187.2311,574501.0426,-84.8204004033362,41.7317540213961,1.08500325679779,45,14.8545503616333,15.3895902633667,34.3587493896484,21.8568000793457,43.7844505310059,19.6932010650635,6.155289173,Yes,No,889.1537224,8.978450539,E
7051,869154.4771,552125.3496,-84.8155534728271,41.5302198258569,2.42498207092285,18.4349479675293,7.24240016937256,17.5643501281738,18.2051029205322,52.6143798828125,29.1805152893066,35.117000579834,7.258272171,Yes,No,895.9147119,9.448699055,N
7050,869150.1619,573687.894,-84.8206546334472,41.7244247186337,6.91447782516479,353.659820556641,14.953200340271,15.3447847366333,34.3380012512207,21.9062004089355,43.7557983398438,19.557300567627,5.984616756,Yes,No,889.1537224,8.978450539,N
7049,869146.3431,552932.9418,-84.8158393979935,41.5374929574172,1.08500325679779,225,8.74569988250732,20.2630500793457,37.7586517333984,17.8061008453369,44.4352493286133,25.582799911499,6.468550682,Yes,No,895.9147119,9.448699055,W
7048,869144.7693,534572.3563,-84.8115828716514,41.372088387296,3.25190258026123,45,15.9739999771118,19.2005996704102,36.0004997253418,25.0452995300293,38.9542007446289,15.5064001083374,7.601230145,Yes,No,883.6468047,9.57155641,E
7047,869144.7583,549067.4318,-84.8149563247223,41.5026726359092,1.08500325679779,45,7.81578969955444,22.3190784454346,36.9605255126953,18.2763156890869,44.7631568908691,16.4799995422363,6.783988953,Yes,No,895.9147119,9.448699055,E
7046,869144.4147,528184.1412,-84.8101050323502,41.3145304190688,2.42498207092285,18.4349479675293,14.2713003158569,15.2719097137451,34.0452995300293,23.1079998016357,42.8466987609863,17.2416000366211,8.564752579,Yes,No,872.897909,9.598857311,N
7045,869144.2049,533770.022,-84.8114033139606,41.3648594928638,0,NA,6.5460524559021,9.38815784454346,17.1710529327393,56.9144744873047,25.9144744873047,11.2600002288818,10.69110394,Yes,No,877.5689988,9.579941612,NS
7044,869143.6406,532967.6877,-84.8112237978707,41.3576305275415,0,NA,15.9739999771118,19.2005996704102,36.0004997253418,25.0452995300293,38.9542007446289,15.5064001083374,9.820607185,Yes,No,877.5689988,9.579941612,NS
7043,869142.6805,528990.2072,-84.8103125768737,41.3217930304067,1.08500325679779,315,14.2713003158569,15.2719097137451,34.0452995300293,23.1079998016357,42.8466987609863,17.2416000366211,6.723616123,Yes,No,872.897909,9.598857311,N
7042,869142.4573,548261.4564,-84.814795906917,41.4954119019638,2.42498207092285,251.565048217773,14.2713003158569,15.2719097137451,34.0452995300293,23.1079998016357,42.8466987609863,17.2416000366211,6.798321247,Yes,No,893.0658456,9.512729452,W
