uniqueID,x,y,long,lat,Slope,Aspect,CAC,CEC,CLA,SAN,SIL,WAT,mean.SWI,Hydric,Floodplain,totalPPT,MeanTEMP,direction
3889,748661.065,254211.5659,-86.1297091210637,38.8114387476152,0,NA,0,6.95452213287354,13.6603507995605,67.4540634155273,18.8855857849121,26.9533004760742,10.96476555,Yes,No,1090.769109,12.14639533,NS
3888,748652,253380.02,-86.1294714604048,38.8039154427624,2.42498207092285,341.565063476562,0.0384236462414265,2.72139668464661,10.9735956192017,74.2698516845703,14.7565517425537,26.2958011627197,6.73827219,No,No,1090.769109,12.14639533,N
3887,748641.0867,252594.1707,-86.1292737799251,38.7968047093725,4.46505689620972,149.036239624023,1.41206896305084,6.48542976379395,7.88541889190674,84.1337432861328,7.98083734512329,22.3922996520996,6.106476784,No,No,1091.970584,12.24926138,S
3886,748629.69,251764.27,-86.1290635968429,38.7892953124518,0,NA,0,6.95452213287354,13.6603507995605,67.4540634155273,18.8855857849121,26.9533004760742,11.07845688,Yes,No,1091.970584,12.24926138,NS
3885,748622.8769,250978.7085,-86.1288191871849,38.7821883078846,2.16922879219055,225,1.41206896305084,6.48542976379395,7.88541889190674,84.1337432861328,7.98083734512329,22.3922996520996,6.045294762,No,No,1091.970584,12.24926138,W
3884,748615.95,250156.61,-86.1285611438639,38.7747507113187,3.25190258026123,315,11.5277738571167,15.5924701690674,38.6054344177246,4.86274385452271,56.5318222045898,34.0018005371094,6.621495247,No,No,1091.970584,12.24926138,N
3883,748607.3732,249359.5072,-86.1283322979265,38.7675385460778,0,NA,7.13995027542114,18.9867382049561,40.6543960571289,5.11562395095825,54.22998046875,24.5304012298584,10.30287075,Yes,No,1091.970584,12.24926138,NS
3882,748599.08,248562.4,-86.1281002566523,38.7603263307456,1.53424298763275,360,0,8.71199989318848,19.0166015625,10.2221670150757,70.76123046875,44.6324005126953,7.00782299,Yes,Yes,1092.809181,12.20608076,N
3881,748591.7534,247777.3517,-86.1278621524339,38.7532233968044,10.7765483856201,140.710586547852,0,5.59999990463257,16.6990375518799,15.732479095459,67.5684814453125,8.95650005340576,5.396607399,No,No,1094.601204,12.46760996,S
3880,748584.42,246992.3,-86.1276241778545,38.7461203305382,6.48298835754395,225,0,5.59999990463257,16.6990375518799,15.732479095459,67.5684814453125,8.95650005340576,5.474204063,Yes,No,1094.601204,12.46760996,W
